identifier,y_sim,y_exp,smiles,fold
CHEMBL4791959,-8.59598,1749.0,Cl.CN1CCCCC1CCN1c2ccc(Br)cc2Sc2cc(Br)ccc12,3
CHEMBL4086515,-10.10256,1760.0,CN1CCN(CC1)c1nc(N)nc(Cc2c[nH]c3ccccc23)n1,4
CHEMBL4778666,-8.75865,1762.0,Cl.CN1CCCCC1CCN1c2ccc(Br)cc2[Se]c2cc(Br)ccc12,4
CHEMBL4585051,-10.8505,1766.0,Cl.FC(F)(F)c1ccccc1N1CCN(CCCCCCN2C(=O)c3cccc4cccc2c34)CC1,2
CHEMBL476516,-6.00647,1770.0,NCCc1ccc(Br)cc1,1
CHEMBL1258223,-8.7254,1776.0,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3OCCOc23)CC1,3
CHEMBL3818710,-9.23001,1778.28,Cl.[O-][S+](CCCN1CCc2ccccc2C1)c1ccc(F)cc1,2
CHEMBL222466,-7.54401,1780.0,COc1cc2C(=O)N3CCNC[C@H]3c2cc1Cl,4
CHEMBL2181188,-10.24324,1780.0,CCCN1CCC(COc2nc3c(Cl)cccc3c3ccccc23)CC1,2
CHEMBL4164849,-9.14698,1784.0,CN(C[C@@H]1Cc2ccccc2O1)Cc1nc(oc1C)-c1ccco1,1
CHEMBL2337491,-9.34554,1796.0,Cl.FC(F)(F)c1cccc2[C@@H]3CNC[C@H]3NC(=O)c12,4
CHEMBL566356,-11.71035,1800.0,Fc1ccc2[nH]c3CCC(CN4C[C@H]5C[C@@H]4CN5c4cccc5[nH]c(=O)oc45)Cc3c2c1,1
CHEMBL204269,-9.04972,1800.0,CC(C)(CCCN1CCCC(C1)c1ccccc1)S(=O)(=O)c1ccccc1,0
CHEMBL5200023,-9.33397,1800.0,Cn1nc(C(=O)N2CCN(CCN3CCN(CC3)c3cccc(Cl)c3Cl)CC2)c2ccccc12,3
CHEMBL297538,-8.59436,1810.0,NCCc1ccccc1Cc1ccccc1,1
CHEMBL4075278,-10.55306,1815.0,[O-][N+](=O)c1cc(Cl)c(Nc2ccc3NC(=O)CCc3c2)cc1OC1CCOCC1,0
CHEMBL474372,-10.73731,1819.7,CC1CC2(OC(C)=O)C=C(C)C1C1C2C(=O)N(OCCCN2CCN(CC2)c2ccccn2)C1=O,1
CHEMBL2181168,-9.70362,1825.0,CCCN1CCC(COc2nc3c(I)cccc3c3ncccc23)CC1,3
CHEMBL4447416,-8.93933,1830.0,CC(Oc1ccccc1Cl)c1nc(N)nc(n1)N1CCN(C)CC1,1
CHEMBL445747,-6.73582,1846.0,Cl.Cc1cccc(c1)[C@H]1C[C@@H]1CN,1
CHEMBL3890841,-10.26609,1862.09,C(CC1=Cc2ccccc2C1)N1CCc2ccccc2C1,4
CHEMBL203400,-8.53094,1870.0,CCOC(=O)[C@@H]1CCCN(CCCC(C)(C)S(=O)(=O)c2ccccc2)C1,3
CHEMBL2337489,-9.34554,1882.0,Cl.FC(F)(F)c1cccc2[C@@H]3CNC[C@@H]3NC(=O)c12,3
CHEMBL4444351,-9.06825,1888.0,COc1ccc2[nH]cc(C3=CCN(Cc4cccs4)CC3)c2c1,3
CHEMBL4246630,-11.86713,1904.0,Clc1ccc2[nH]cc(C3=CCN(CC[C@H]4CCCN4S(=O)(=O)c4cncc5ccccc45)CC3)c2c1,4
CHEMBL4519004,-11.54303,1905.0,COc1ccc2n(cc(-c3[nH]c(NCCc4ccccc4)nc3C)c2c1)S(=O)(=O)c1ccccc1,2
CHEMBL1774542,-9.60852,1910.0,FC(CCNC(=O)c1ccc2ccccc2c1)CN1CCN(CC1)c1cccc(Cl)c1Cl,2
CHEMBL4469539,-10.43512,1918.0,[O-][N+](=O)c1ccccc1N1CCN(CCCCCCN2C(=O)c3cccc4cccc(C2=O)c34)CC1,2
CHEMBL4443185,-10.82112,1927.0,COc1ccc(cc1)N1CCN(CCCCCCN2C(=O)c3cccc4cccc2c34)CC1,3
CHEMBL3745975,-9.88746,1928.0,CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cccc(F)c1,4
CHEMBL255898,-9.44266,1930.0,NC(=N)NCCC[C@@H]1NC(=O)\C(NC1=O)=C\c1c[nH]c2cc(Br)ccc12,4
CHEMBL287671,-11.04947,1932.0,C(N1CCN(CC1)c1ccc(cc1)-c1ccccc1)c1c[nH]c2ncccc12,0
CHEMBL4555827,-9.8614,1933.0,CCc1cc(Cl)c(OC)c(c1)N1CCN(C[C@H](O)CCNC(=O)c2cc3ccccc3[nH]2)CC1,0
CHEMBL4515160,-10.98686,1944.0,Fc1ccc2[nH]cc(C3CC(=O)N(CCCCN4CCC(CC4)c4c[nH]c5ccc(F)cc45)C3=O)c2c1,3
CHEMBL1336,-11.29367,1959.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,1
CHEMBL4243036,-11.55934,1970.0,O=c1[nH]c2c(cccc2o1)N1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cncc3ccccc23)CC1,2
CHEMBL590077,-7.57574,1980.0,O=C1NC2CNCCN2c2ccccc12,4
CHEMBL3895972,-8.47613,1995.26,CC1(C)Cc2cccc(Cl)c2N2CCNCC12,0
CHEMBL238520,-11.0704,1995.26,Cc1ccc2c(OCCN3CCC(Cc4cc5NC(=O)COc5cc4F)CC3)cc(F)cc2n1,0
CHEMBL393539,-11.47952,1995.26,Cc1ccc2c(OCCN3CCC(Cc4ccc5OCC(=O)Nc5c4F)CC3)cc(F)cc2n1,2
CHEMBL52592,-10.89019,1995.26,Cc1cc2CCN(C(=O)Nc3ccc(OCCc4ccccn4)nc3)c2cc1C(F)(F)F,3
CHEMBL198330,-10.22725,1995.26,COc1ccc(cc1OCCN1CCCCC1)N1CCN(C1=O)c1cccc(F)c1,3
CHEMBL43633,-9.213,1995.26,CC(C)c1cc2CCN(C(=O)Nc3cccnc3)c2cc1Cl,0
CHEMBL90467,-9.75881,1995.26,COc1ccc(cc1)S(=O)(=O)Nc1cc(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)c(OC)cc1OC,3
CHEMBL1278115,-9.77805,1995.26,OC(=O)CCNC1CC[C@]2(C1)Cc1ccccc1Cc1ccccc21,4
CHEMBL88193,-10.70435,1995.26,COc1cc(OC)c(cc1NS(=O)(=O)c1cccc(Cl)c1)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,1
CHEMBL40698,-9.21079,1995.26,CC(C)c1ccc2N(CCc2c1)C(=O)Nc1cccnc1,4
CHEMBL2037524,-9.81791,1996.0,Clc1ccc(cc1)N1CCN(CCCC(=O)c2nc3ccccc3s2)CC1,4
CHEMBL4645774,-7.65957,2000.0,CC1(C)CN2CCNCc3cccc1c23,3
CHEMBL202780,-8.91577,2000.0,CC(C)(CCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c1ccccc1,0
CHEMBL463249,-8.26827,2000.0,CN1C(=N)N(C)\C(=C\c2c[nH]c3cc(Br)ccc23)C1=O,0
CHEMBL1806870,-11.29511,2000.0,CCCN1CCc2cccc-3c2C1Cc1cccc(OC(=O)NCc2ccccc2)c-31,0
CHEMBL3402661,-10.50241,2000.0,Cl.CN(C)[C@H]1C[C@H](c2ccc(cc2)C(F)(F)F)c2ccccc2C1,1
CHEMBL4064742,-10.39391,2000.0,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,4
CHEMBL4097330,-10.58351,2000.0,CCCN(CCCCOc1ccc2ccnn2c1)[C@H]1CCc2c(O)cccc2C1,4
CHEMBL3235744,-9.7081,2010.0,CSc1ccccc1N1CCN(CCCCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)CC1,4
CHEMBL4471059,-9.52773,2020.0,Cl.Cl.OCCOCCN1CCN(Cc2ccc3oc4ccc(Cl)cc4c(=O)c3c2)CC1,1
CHEMBL4175327,-10.56286,2033.0,CN(C[C@@H]1Cc2ccccc2O1)Cc1nc(oc1C)-c1cccc(F)c1F,3
CHEMBL4247275,-11.55934,2040.0,O=c1[nH]c2c(cccc2o1)N1CCN(CC[C@@H]2CCCN2S(=O)(=O)c2cncc3ccccc23)CC1,2
CHEMBL3890153,-9.50919,2041.74,Br.C(CN1CCc2ccccc2C1)Cc1nc2ccccc2s1,3
CHEMBL1774383,-9.72871,2060.0,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2ccc(cc2)-c2ccccn2)CC1,1
CHEMBL2022156,-8.89662,2073.5,OC(=O)C(O)=O.CCN(CC)CCOC(=O)[C@@H](C[C@H]1CCCO1)Cc1cccc2ccccc12,0
CHEMBL472983,-10.71117,2089.3,CC1CC2(C)CC(=O)C1C1C2C(=O)N(CCCCN2CCN(Cc3ccccc3)CC2)C1=O,3
CHEMBL4862770,-9.24189,2089.3,COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2CCC(=O)Nc2c1,2
CHEMBL4454000,-10.03032,2099.0,CCOc1ccc2[nH]cc(C3=CCN(Cc4ccccc4)CC3)c2c1,4
CHEMBL4064759,-7.626,2100.0,CN1CCN(CC1)c1ccc(O)c2OCCOc12,2
CHEMBL483750,-9.27339,2100.0,C[C@@H]1CN(Cc2ccc(cc2)-c2ccc(F)c(Cl)c2)C(=O)O1,0
CHEMBL426317,-8.91055,2100.0,COc1cccc(c1)N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,4
CHEMBL4212199,-10.99692,2115.0,OC(COc1ccccc1-c1ccccc1)CN1CCC(CC1)NS(=O)(=O)c1cccc(Cl)c1,2
CHEMBL3817898,-9.71367,2137.96,COc1ccc(cc1)C(=O)CCCN1CCc2ccccc2C1,4
CHEMBL3409037,-9.12993,2148.0,CC(C)c1ccccc1N1CCN(CCCCCCC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)CC1,4
CHEMBL2401931,-10.51488,2182.0,Cl.COc1ccc2c(c1)oc1c(CN3CCN(CC3)c3ccccc3OC)cccc1c2=O,2
CHEMBL5172673,-10.28791,2196.0,O=c1n(CCCCCCN2CCN(CC2)c2cccc3cccnc23)nc2ccccn12,0
CHEMBL4090208,-10.86693,2200.0,CCCN(CCCCOc1ccn2ncc(C=O)c2c1)[C@H]1CCc2c(O)cccc2C1,0
CHEMBL4212246,-7.6113,2200.0,CCCCOc1ccc(cc1)C1=N[C@@H](CO)[C@H](C)S1,0
CHEMBL4083239,-11.27038,2200.0,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,1
CHEMBL2037519,-9.3909,2206.0,O=C(CCCN1CCN(CC1)c1ncccn1)c1nc2ccccc2s1,2
CHEMBL3735643,-10.00325,2234.0,COc1ccc(CCN(CCCc2cc(OC)c(OC)c(OC)c2)Cc2ccc3OCOc3c2)cc1OC,2
CHEMBL43818,-10.33535,2235.0,Fc1ccccc1CC1CCCN(CCCNC(=O)Nc2cccc(c2)C#N)C1,2
CHEMBL238916,-10.33299,2250.0,FC(F)(F)c1cccc(c1)N1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1,3
CHEMBL2205811,-8.70855,2259.0,COc1cccc(CCN2C3C4C5C6C4C2(O)C2C6CC5C32)c1,1
CHEMBL4161676,-9.14067,2268.0,CCOc1ccc(cc1)[C@H](O)CN1CCN(CC1)c1ccccc1F,1
CHEMBL4532712,-9.40276,2274.0,CN1CCN(CC1)c1nc(N)nc(COc2cccc(C)c2)n1,3
CHEMBL4450907,-10.0007,2291.0,Cl.Nc1ncc([nH]1)-c1cccc2n(ccc12)S(=O)(=O)c1ccccc1,2
CHEMBL46449,-8.7963,2300.0,NCc1c2ccccc2cc2ccccc12,0
CHEMBL4071185,-10.83031,2300.0,CCCN(CCCCOc1ccc2c(C=O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,0
CHEMBL4288960,-10.49996,2300.0,Cc1cc(OCCCCN2CCN(CC2)c2cnccn2)c2c(C)cc(=O)oc2c1,3
CHEMBL4084690,-10.87758,2300.0,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,1
CHEMBL5188923,-9.71601,2300.0,Clc1cccc(N2CCN(CCCN3CCN(CC3)C(=O)c3ccccn3)CC2)c1Cl,0
CHEMBL295229,-9.86974,2310.0,Fc1ccc(CC2CCCN(CCCNC(=O)Nc3cccc(c3)C#N)C2)cc1,1
CHEMBL220833,-9.68123,2310.0,CC1(CC1)c1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F,2
CHEMBL435949,-8.63299,2311.6,COc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,3
CHEMBL4436605,-11.14974,2313.0,Cl.COc1cc2CCN(C)[C@@H]3Cc4cccc(OCc5ccc(F)cc5)c4-c(c1)c23,3
CHEMBL1306,-9.97623,2336.0,CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1,3
CHEMBL355474,-8.30108,2340.0,CC1CCc2cc(F)cc3c(CCN)cn1c23,1
CHEMBL4745313,-9.66036,2341.0,CC(=O)Nc1ccc(OCCCN2CCN(CC2)c2ccccn2)cc1,3
CHEMBL157046,-8.97491,2344.23,COc1cc2CC(CN3CCN(CC3)c3ccccc3OC)CC(=O)c2cc1OC,2
CHEMBL42264,-10.46813,2355.0,Fc1ccc(CC2CCCN(CCCNC(=O)Nc3cccc(c3)C#N)C2)c(F)c1,2
CHEMBL2179222,-10.91535,2374.0,COc1ccc(cc1NC1CCN(C)CC1)S(=O)(=O)n1cc(C)c2cc(Cl)cnc12,2
CHEMBL4202787,-10.54776,2380.0,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(F)cc1,1
CHEMBL206618,-7.97617,2385.0,CCO[C@H](C)c1ccc2C[C@@H]3CNC[C@@H](C)N3c2n1,3
CHEMBL3402684,-9.18578,2400.0,Cl.CN(C)[C@H]1C[C@H](c2ccccc2Cl)c2ccccc2C1,1
CHEMBL481153,-9.4559,2400.0,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc12,3
CHEMBL223466,-7.94905,2420.0,CCc1ccc(Cl)c2C(=O)N3CCNC[C@H]3c12,1
CHEMBL4648457,-7.30581,2430.0,Clc1ccc2CNCCN3CCOc1c23,2
CHEMBL4126788,-10.49576,2434.0,CC(=O)c1c(OCCCN2CCN(CC2)c2ccncc2)ccc2c(C)cc(=O)oc12,4
CHEMBL4866412,-8.28301,2439.0,Fc1cccc(c1)-c1n[nH]cc1N1CCCNCC1,1
CHEMBL5182943,-9.00005,2445.0,Cl.COc1cc(OC)c(cc1OC)C1NCCc2c1[nH]c1ccc(F)cc21,3
CHEMBL4240910,-10.47093,2453.0,O=c1[nH]c2c(cccc2o1)N1CCN(CC[C@@H]2CCCN2S(=O)(=O)c2cccc3ncccc23)CC1,0
CHEMBL4468014,-10.26149,2455.0,COc1ccc2n(cc(-c3nc(N)sc3C)c2c1)S(=O)(=O)c1ccccc1,3
CHEMBL4292326,-11.04038,2460.0,O=C(NCCc1c[nH]c2ccccc12)C1CCN(CC1)C(=O)c1ccc(cc1)-c1ccccc1,0
CHEMBL1214809,-8.47261,2470.0,CO\N=C(\CN1CCN(CC1)C(=O)c1nn(C)cc1Br)c1ccc(F)cc1,1
CHEMBL4291652,-10.19095,2500.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(CC1)c1cnccn1,4
CHEMBL4176546,-10.14039,2500.0,CN(C)Cc1cccc(CN\C=C2\C(=O)NC(=O)c3ccccc23)c1,4
CHEMBL54610,-11.06919,2511.89,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(ccc23)C(F)(F)F)cn1,3
CHEMBL290395,-8.64661,2511.89,Clc1ccc2N(CCc2c1)C(=O)Nc1cccnc1,3
CHEMBL55388,-10.51236,2511.89,Brc1ccc2N(CCc2c1)C(=O)Nc1ccc(OCc2ccccn2)nc1,2
CHEMBL44015,-10.13164,2511.89,CSc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)C(F)(F)F,0
CHEMBL295020,-8.59945,2511.89,CSc1cc2N(CCc2cc1Br)C(=O)Nc1cccnc1,3
CHEMBL383800,-10.10717,2511.89,COc1ccc(cc1OCCN1CCCCC1)N1CCN(C1=O)c1ccccc1,1
CHEMBL1084132,-8.26445,2511.89,C(C1CCCCN1)N1CCN(C1)c1ccccc1,1
CHEMBL497963,-10.80145,2511.89,Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,4
CHEMBL89967,-10.66139,2511.89,COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(C)cc1)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,0
CHEMBL197170,-8.77375,2511.89,COc1ccc(cc1OCCN(C)C)N1CCN(C1=O)c1cccc(F)c1,2
CHEMBL42758,-8.27908,2511.89,CSc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C#N,1
CHEMBL265991,-8.66135,2511.89,CSc1cc2CCN(C(=O)Nc3cccnc3)c2cc1Cl,4
CHEMBL42276,-8.96536,2511.89,Cc1ccc2N(CCc2c1I)C(=O)Nc1cccnc1,1
CHEMBL1479,-7.08023,2528.0,C[C@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]1CC[C@@]2(O)C#C,3
CHEMBL330058,-8.81104,2531.0,Cc1cc2CNCCn3c4CCCc4c(c1)c23,3
CHEMBL4129432,-8.93514,2542.0,CC(=O)c1c(OCCCN2CCOCC2)ccc2c(C)cc(=O)oc12,0
CHEMBL202795,-7.21167,2547.0,C[C@@H]1CNC[C@H]2Cc3ccc(nc3N12)C#N,2
CHEMBL2205362,-9.32748,2564.0,COc1cc2oc(C(=O)N(CCCN3CCCCC3)c3ccccc3)c(C)c2cc1OC,2
CHEMBL1773087,-10.39413,2580.0,CN(CCC(F)CN1CCN(CC1)c1cccc(Cl)c1Cl)Cc1ccc-2c(Cc3ccccc-23)c1,4
CHEMBL4860626,-9.7961,2580.0,Clc1cccc(N2CCN(CCCCN3C(=O)c4ccccc4S3(=O)=O)CC2)c1Cl,4
CHEMBL593734,-8.74002,2589.0,NCCCC(c1ccccc1)c1ccccc1,4
CHEMBL4572158,-11.44048,2589.0,Clc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1ccc2cccnc2c1,2
CHEMBL4129589,-8.75467,2608.0,C(CCOc1cccc2ccccc12)CCN1CCCCCC1,1
CHEMBL5186821,-9.13977,2619.0,Nc1nc(N)nc(NCCCCN2CCN(CC2)c2ccccc2)n1,2
CHEMBL373695,-9.4248,2620.0,CC(C)c1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F,4
CHEMBL4465929,-9.0667,2628.0,CN1CCN(CC1)c1nc(N)nc(COc2ccccc2)n1,2
CHEMBL5197266,-10.55887,2637.0,Nc1nc(NCCOc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,3
CHEMBL4293643,-10.83938,2650.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(CC1)c1cccc(Cl)c1Cl,0
CHEMBL4085920,-9.94104,2700.0,CC(C)(C)c1nc(cc(n1)C(F)(F)F)N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,2
CHEMBL3289976,-9.70105,2700.0,O=S(=O)(NCCCCN1CCN(CC1)c1noc2ccccc12)c1cccs1,4
CHEMBL2397895,-7.99159,2710.0,O=C1N2CCNC[C@H]2Cc2cccc(C#N)c12,1
CHEMBL555146,-10.67406,2718.0,C[C@@H]1CCCN1CCc1cc2cc(ccc2o1)C(=O)c1ccc(F)cc1,0
CHEMBL5174637,-10.33849,2749.0,COc1ccccc1CCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,1
CHEMBL2205360,-10.20789,2766.0,COc1ccc2c(C)c(oc2c1)C(=O)N(CCCN1CCCCC1)c1ccccc1,2
CHEMBL493130,-6.62692,2778.0,Cl.NC[C@H]1C[C@@H]1c1ccc(F)cc1,0
CHEMBL473996,-9.12477,2790.0,CCOC12CCC(C3C1C(=O)N(CCCCN1CCN(CC1)c1ccccc1OC)C3=O)C(=O)C2,4
CHEMBL283036,-9.80676,2791.0,FC(F)(F)c1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,1
CHEMBL4073330,-10.55389,2800.0,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)oc12,2
CHEMBL3084503,-8.90535,2800.0,O[C@@]1(C[C@@H]2CC[C@H](C1)N2Cc1c[nH]c2ccccc12)c1ccc(Cl)c(Cl)c1,3
CHEMBL3402683,-9.18578,2800.0,Cl.CN(C)[C@@H]1C[C@@H](c2ccccc2Cl)c2ccccc2C1,3
CHEMBL4203310,-10.06879,2805.0,Cl.Cl.Cc1cc(C)c(OCCOCCN2CCN(CCc3ccccc3)CC2)c(C)c1,2
CHEMBL4218586,-9.96385,2831.0,Cl.COc1ccccc1N1CCN(CCCOc2c(C)cc(C)cc2C)CC1,2
CHEMBL2203406,-10.5192,2841.0,CCCN(CC[C@]1(O)C[C@@H](C1)NC(=O)c1ccc2ccccc2c1)[C@H]1CCc2nc(N)sc2C1,1
CHEMBL4858338,-8.04912,2883.0,Clc1ccc(cc1)-c1n[nH]cc1N1CCNCC1,3
CHEMBL315223,-9.44627,2884.03,Cn1ccc2c3CCN(C(=O)Nc4cccnc4)c3ccc12,3
CHEMBL4079375,-10.6151,2900.0,Oc1ccc(N2CCN(CCCCOc3ccn4ncc(C=O)c4c3)CC2)c2OCC(=O)Nc12,2
CHEMBL43655,-10.16929,2940.0,O=C(NCCCN1CCCC(Cc2ccccc2)C1)Nc1cccc(c1)C#N,3
CHEMBL474473,-6.21984,2951.21,COc1ccc(cn1)-c1ccc(cc1)C(=O)Nc1cccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)c1C,3
CHEMBL2396668,-8.10862,2960.0,C[C@@H]1CN2[C@@H](CN1)Cc1ccccc1C2=O,0
CHEMBL4546210,-9.64863,2990.0,CCc1cc(Cl)c(OC)c(c1)N1CCN(CC(F)CCNC(=O)c2cc3ccccc3o2)CC1,2
CHEMBL44,-9.60555,2991.0,Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,3
CHEMBL91122,-9.08779,3000.0,COC[C@H]1CCCN1CCc1c([nH]c2ccccc12)-c1ccccc1,2
CHEMBL4287173,-10.17515,3000.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(CC1)c1cnccn1,3
CHEMBL1774532,-10.46509,3000.0,COc1ccc2oc(cc2c1)C(=O)NCCC(F)CN1CCN(CC1)c1ccccc1OC,3
CHEMBL371753,-8.11836,3000.0,CCCCn1cc(CCN(C)C)c2c(OP(O)(O)=O)cccc12,4
CHEMBL4867565,-11.11537,3005.0,Fc1cccc(c1)S(=O)(=O)n1ccc2c(nc3ccccc3c12)N1CCNCC1,4
CHEMBL2397888,-8.20667,3020.0,C[C@H]1[C@@H]2CNCCN2C(=O)c2ccccc12,0
CHEMBL1774538,-9.63327,3030.0,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3s2)CC1,3
CHEMBL374659,-9.07181,3050.0,OCc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F,0
CHEMBL2432051,-8.71399,3060.0,COc1cc(CN[C@@H]2C3C4CC5C6CC(C3C46)C25)cc(OC)c1OC,4
CHEMBL3260795,-10.68394,3100.0,O=C1CC(CN1c1cnc2c(cccc2c1)N1CCNCC1)c1ccccc1,1
CHEMBL4845947,-10.64792,3111.0,O=C(CCCN1CCN(CC1)c1ccccn1)c1ccc2NC(=O)CCc2c1,3
CHEMBL238732,-10.01066,3162.28,Cc1ccc2c(OCCN3CCC(Cc4cc(F)c5OCC(=O)Nc5c4)CC3)cc(Cl)cc2n1,1
CHEMBL88571,-10.68954,3162.28,COc1cc(OC)c(cc1NS(=O)(=O)c1ccccc1)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,1
CHEMBL296791,-9.23637,3162.28,CSc1cc2CCN(C(=O)Nc3cccnc3)c2cc1OC(F)(F)F,4
CHEMBL56050,-10.67548,3162.28,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3c2ccc(Cl)c3Cl)cn1,4
CHEMBL183460,-11.24572,3162.28,Cc1ccc2c(OCCN3CCC(Cc4ccc5OCC(=O)Nc5c4)CC3)cccc2n1,2
CHEMBL213368,-10.31372,3162.28,FC(F)(F)Oc1ccc(cc1OCCN1CCCCC1)N1CCC(C1=O)c1ccc(Cl)c(Cl)c1,0
CHEMBL319998,-8.22943,3162.28,COc1cccc-2c1Cc1ccn(CC(C)N)c-21,3
CHEMBL198109,-10.29206,3162.28,COc1ccc(cc1OCCN1CCOCC1)N1CCN(C1=O)c1ccc(C)c(c1)C(F)(F)F,4
CHEMBL2179670,-11.1407,3162.28,CC(=O)Nc1ccc(CCN2CCC(COc3nc4ccccc4c4cn(C)cc34)CC2)cc1,2
CHEMBL43496,-9.0117,3162.28,CC(=O)c1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)F,1
CHEMBL289436,-9.63503,3162.28,CCSc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)F,3
CHEMBL2337104,-9.1343,3180.0,Cl.Cc1cc(cc2[C@H]3CNC[C@@H]3NC(=O)c12)C1CC1,2
CHEMBL104,-6.45207,3183.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,3
CHEMBL2205823,-8.20693,3187.0,COc1ccccc1CN1C2C3C4C5C3C1(O)C1C5CC4C21,0
CHEMBL4463737,-9.56806,3236.0,COc1ccc2n(cc(-c3c(C)nc(N)n3CC(F)F)c2c1)S(=O)(=O)c1ccccc1,0
CHEMBL1774534,-9.93143,3240.0,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3[nH]2)CC1,4
CHEMBL5205324,-9.40733,3265.0,Nc1nc(N)nc(NCCCCCCN2CCN(CC2)c2ccccc2)n1,3
CHEMBL376456,-7.77025,3280.0,COc1cccc2C3CNCCN3C(=O)c12,0
CHEMBL1774539,-9.07779,3290.0,FC(CCNC(=O)c1cc2ccccc2s1)CN1CCN(CC1)c1cccc(Cl)c1Cl,3
CHEMBL3289988,-10.51547,3300.0,O=S(=O)(NCCCN1CCN(CC1)c1noc2ccccc12)c1cccc2scnc12,4
CHEMBL2331794,-8.96982,3300.0,C(Oc1noc2CCNCCc12)c1ccccc1,2
CHEMBL4161436,-9.68903,3324.0,C(N1CCCN(CC1)c1nccs1)c1coc(n1)-c1ccccc1,1
CHEMBL2337105,-9.07157,3334.0,Cl.CC(C)c1cc(C)c2C(=O)N[C@H]3CNC[C@@H]3c2c1,1
CHEMBL4469309,-10.6192,3355.0,COc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1cncc2ccccc12,1
CHEMBL472775,-9.93949,3380.0,CC1CC2(C)CC(=O)C1C1C2C(=O)N(CCCCN2CCN(CC2)c2ncccn2)C1=O,4
CHEMBL3819153,-10.36692,3388.44,Clc1ccc2n(C3CCN(CCCCc4nc5ccccc5o4)CC3)c(=O)[nH]c2c1,0
CHEMBL105261,-8.36567,3400.0,CCC(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2n1,1
CHEMBL4102628,-10.89586,3400.0,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,4
