identifier,y_sim,y_exp,smiles,fold
CHEMBL1990212,-8.78444,6309.57,[H]N(C1=NN2C(=NN=C2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C1=C([H])C(Cl)=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H],4
CHEMBL1974702,-6.46713,6309.57,[H]C1=C([H])C(Br)=C2SC3=C(N=C(OC3=O)C([H])([H])[H])C2=C1Cl,4
CHEMBL2007044,-8.46171,6309.57,[H]N1N=C(C2=C1C1=C(C([H])=C([H])C(C#CC([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C1[H])C2([H])[H])C1=C([H])N=C(C#N)C([H])=C1[H],0
CHEMBL398951,-9.09848,6309.57,[H]N1N=C(C2=C1C1=C(C([H])=C([H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])=C1[H])C2([H])[H])C1=C([H])N=C(C#N)C([H])=C1[H],4
CHEMBL1998193,-8.68354,6309.57,[H]N(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)N([H])C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])N=C([H])C([H])=C1[H],4
CHEMBL365617,-8.71387,6309.57,[H]OC1=C([H])C(O[H])=C(C([H])=C1Cl)C1=C(C(=NN1[H])C(=O)N([H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],4
CHEMBL1825138,-9.855,6309.57,[H]N([H])C1=C(O[C@@]([H])(C2=C(Cl)C(F)=C([H])C([H])=C2Cl)C([H])([H])[H])C([H])=C(C([H])=N1)C1=C([H])N(N=C1[H])C1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],4
CHEMBL2006188,-8.11554,6309.57,[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C1=C(C([H])=C([H])C(=C1[H])C1=C([H])C([H])=NC([H])=C1[H])C(=O)N([H])[C@@]([H])(C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H],1
CHEMBL1682546,-9.74331,6309.57,[H]N(C1=NC(=C([H])S1)C1=C([H])C2=C(N([H])N=C2[H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],1
CHEMBL2005828,-11.04043,7943.28,[H]N([H])C1=C2C(OC([H])=C2C2=C([H])C([H])=C(N([H])C(=O)N([H])C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C([H])=C2[H])=NC([H])=N1,0
CHEMBL2003456,-7.24711,7943.28,[H]N1C(=O)N([H])C2=C([H])C(=C([H])N=C12)C1=C([H])C([H])=C([H])C([H])=C1[H],2
CHEMBL1419458,-9.53028,7943.28,[H]N([H])C1=NON=C1N1N=NC(C(=O)N([H])\N=C(/[H])C2=C([H])C([H])=NC([H])=C2[H])=C1C1=C([H])C([H])=C([H])C([H])=C1[H],0
CHEMBL1968406,-11.90715,7943.28,[H]N([H])C1=C2C(SC3=C2C2=C(C([H])=C(N([H])C(=O)N([H])C4=C([H])C([H])=C([H])C(=C4[H])C([H])([H])C([H])([H])[H])C([H])=C2[H])C([H])([H])C3([H])[H])=NC([H])=N1,2
CHEMBL1980371,-9.05411,7943.28,[H]N([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C2=NC3=C([H])C([H])=NN3C(N([H])C3=C([H])C(Cl)=C(F)C([H])=C3[H])=C2C([H])([H])[H])C([H])([H])C1([H])[H],4
CHEMBL2002470,-8.52508,7943.28,[H]N1C2=C(C3=C(S2)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(=NC([H])([H])C1=O)C1=C([H])C([H])=C([H])C(Cl)=C1[H],0
CHEMBL1985074,-7.24081,7943.28,[H]N1C(=O)C2=C(C(Cl)=C3C([H])=C(SC([H])([H])[H])C([H])=C([H])C3=N2)C([H])([H])C1([H])[H],3
CHEMBL1996390,-7.53557,7943.28,[H]OC(=O)C1=C([H])C2=C(C([H])=NC([H])=C2S1)C1=C([H])C([H])=C([H])C([H])=C1[H],2
CHEMBL1986781,-9.87985,7943.28,[H]N(C1=NC(=C([H])C([H])=N1)C1=C(N=C2OC([H])=C([H])N12)C1=C([H])C([H])=C(F)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C1([H])[H],2
CHEMBL504950,-7.58531,7943.28,[H]N([H])C1=C2SC3=C(C2=NC([H])=N1)C(=C([H])C(=N3)C([H])([H])[H])C([H])([H])[H],4
CHEMBL2000335,-11.25237,7943.28,[H]N([H])C1=C2C(SC([H])=C2C2=C([H])C([H])=C(N([H])C(=O)N([H])C3=C([H])C(=C(C([H])=C3[H])C([H])([H])[H])C([H])([H])[H])C([H])=C2[H])=NC([H])=N1,0
CHEMBL1986597,-10.20242,7943.28,[H]N([H])C(=O)C1=C2N=C(N([H])C2=C([H])C([H])=C1[H])C1=C([H])C([H])=C(N([H])C(=O)C2=C([H])C(=C([H])C([H])=C2[H])S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])=C1[H],0
CHEMBL1994526,-8.12332,7943.28,[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C2=C([H])C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H],2
CHEMBL1971245,-10.27347,7943.28,[H]N([H])C(=O)C1=C(N2C([H])=C([H])C([H])=C([H])C2=N1)C1=C([H])C([H])=NC(=N1)N([H])C1=C([H])C([H])=C([H])C(=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],3
CHEMBL2004290,-7.61275,7943.28,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N1N=C([H])C(=C1[H])C1=C2SC([H])=C(C2=C(N=C1[H])N([H])[H])C1=C([H])C([H])=C(N([H])C(=O)N([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])=C1[H],1
CHEMBL1987009,-9.37205,7943.28,[H]N(C(=O)C1=C([H])C2=C(S1)N([H])N=C2C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H],1
CHEMBL1982476,-7.67449,7943.28,[H]N([H])C1=C2C(SC([H])=C2C2=C([H])C([H])=C(N([H])C(=O)N([H])C3=C([H])C(Cl)=C([H])C([H])=C3[H])C([H])=C2[H])=C(C([H])=N1)C(=O)N([H])C([H])([H])[H],3
CHEMBL1516890,-8.98372,7943.28,[H]N1C(=O)\C(=C(\[H])C2=C([H])N(C3=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])C2=C1C([H])=C([H])C([H])=N2,2
CHEMBL1999774,-7.53989,7943.28,[H]OC(=O)C1=C([H])N([H])C2=NC(N3C([H])([H])C([H])([H])[C@]([H])(C([H])([H])N([H])[H])C3([H])[H])=C(Cl)C(=C2C1=O)C([H])([H])[H],3
CHEMBL1988437,-9.48523,7943.28,[H]N(C(=O)C1=C(SC2=C([H])C3=C(C([H])=C2[H])C(=NN3[H])C(\[H])=C(/[H])C2=NC([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],3
CHEMBL1989805,-4.71105,7943.28,[H]N([H])C(=O)C1=C2S\C(=C(\[H])C3=C([H])C([H])=C([H])O3)C(=O)N2C(N([H])[H])=C(C#N)[C@@]1([H])C1=C([H])C([H])=C([H])O1,2
CHEMBL1967544,-10.05552,7943.28,[H]N([H])C([H])([H])C([H])([H])N(C1=C([H])C(=C([H])N=C1[H])C1=C([H])C2=C([H])C([H])=NC([H])=C2C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C2=C(C([H])=C([H])C([H])=C12)N(C([H])([H])[H])C([H])([H])[H],0
CHEMBL1970074,-10.18924,7943.28,[H]N(C(=O)N([H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C(C([H])=C1[H])C1=C2C(N([H])N=C2C([H])([H])[H])=C([H])C([H])=C1[H],3
CHEMBL5194758,-9.40269,9700.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],2
CHEMBL3099759,-9.12314,10000.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],1
CHEMBL5174745,-8.83185,11580.0,[H]N(C(=O)C(\C#N)=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],2
CHEMBL3099747,-9.54085,12000.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C(=O)N([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],2
CHEMBL5181880,-9.33271,12250.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C(C([H])=C([H])C([H])=C1[H])[N+]([O-])=O)C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],3
CHEMBL1992644,-7.46981,12589.25,[H]N1N=C(C(=C1[H])C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],1
CHEMBL5190528,-8.98107,14660.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C(Br)=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
CHEMBL360866,-8.39745,19900.0,[H]C1=NN2N=C([H])C([H])=C([H])C2=C1C1=C([H])C([H])=NC(=N1)N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],3
CHEMBL1487428,-6.86271,19952.62,[H]N(C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NC([H])=C([H])S1,4
CHEMBL1989069,-6.79334,19952.62,[H]N1N=C2C(=C1[H])C([H])([H])SC1=C2C([H])=C(F)C([H])=C1[H],3
